OID_,ชุมชน,รหัสเขต,รหัสไปรษณีย์,รหัสประเภทชุมชน,ละติจูด,ลองจิจูด,เขต,แขวง,ประเภทชุมชน
1754,ชุมชนดุริยางค์ทหารบก,1014,101401,6,13.77197756,100.5513532,เขตพญาไท,แขวงสามเสนใน,ชุมชนอาคารสูง
1757,ชุมชนกองพันทหารสารวัตรที่ 11 ชุมชนที่ 1,1037,103701,6,13.76393575,100.5306316,เขตราชเทวี,แขวงทุ่งพญาไท,ชุมชนอาคารสูง
1758,ชุมชนกองพันทหารสารวัตรที่ 11 ชุมชนที่ 2,1037,103701,6,13.76067113,100.5294081,เขตราชเทวี,แขวงทุ่งพญาไท,ชุมชนอาคารสูง
1759,ชุมชนกรมแพทย์ทหารบก,1037,103701,6,13.76056287,100.5351872,เขตราชเทวี,แขวงทุ่งพญาไท,ชุมชนอาคารสูง
1728,ชุมชนแฟลตตำรวจส่วนกลางวิภาวดีรังสิต,1030,103001,6,13.83460176,100.5597874,เขตจตุจักร,แขวงลาดยาว,ชุมชนอาคารสูง
1927,ชุมชนแฟลตตำรวจรถไฟบางซื่อ,1029,102901,6,13.81387204,100.5300968,เขตบางซื่อ,แขวงบางซื่อ,ชุมชนอาคารสูง
1804,ชุมชนแฟลต สน. บางซื่อ,1014,101401,6,13.78593104,100.5475332,เขตพญาไท,แขวงสามเสนใน,ชุมชนอาคารสูง
1862,ชุมชนหมู่บ้านทหารกองหนุน,1046,104603,5,13.82943193,100.7010918,เขตคลองสามวา,แขวงบางชัน,ชุมชนเมือง
1248,ชุมชนดารีซีน,1049,104902,5,13.6438715,100.51208,เขตทุ่งครุ,แขวงทุ่งครุ,ชุมชนเมือง
21,ชุมชนริมคลองบางซื่อลาดพร้าว 42-44,1017,101704,1,13.79815433,100.5812522,เขตห้วยขวาง,แขวงสามเสนนอก,ชุมชนแออัด
46,ชุมชนซอยประดับสุข,1009,100905,1,13.69232653,100.6103655,เขตพระโขนง,แขวงบางจาก,ชุมชนแออัด
1929,ชุมชนคลองหนึ่ง,1011,101102,2,13.73474104,100.7248895,เขตลาดกระบัง,แขวงคลองสองต้นนุ่น,ชุมชนชานเมือง
1930,ชุมชนลำพุทรา,1011,101104,2,13.75749341,100.7804615,เขตลาดกระบัง,แขวงลำปลาทิว,ชุมชนชานเมือง
1762,ชุมชนรักสามัคคี,1011,101105,2,13.75596877,100.7228442,เขตลาดกระบัง,แขวงทับยาว,ชุมชนชานเมือง
1928,ชุมชนหมู่บ้านธนะธานี 3,1027,102703,5,13.83374047,100.6526166,เขตบึงกุ่ม,แขวงนวลจันทร์,ชุมชนเมือง
1829,ชุมชนกองพันทหารสารวัตรที่ 11 ชุมชนที่ 3,1037,103701,6,13.7609022,100.5329515,เขตราชเทวี,แขวงทุ่งพญาไท,ชุมชนอาคารสูง
1807,ชุมชนสยามคอนโด 2,1047,104701,6,13.67326092,100.6259412,เขตบางนา,แขวงบางนา,ชุมชนอาคารสูง
1810,ชุมชนแฟลต ทบ. ส่วนกลางสามเสน,1014,101401,6,13.78226184,100.5329797,เขตพญาไท,แขวงสามเสนใน,ชุมชนอาคารสูง
1724,ชุมชนหมู่บ้านอาลักษณ์,1046,104603,5,13.85666153,100.68462,เขตคลองสามวา,แขวงบางชัน,ชุมชนเมือง
186,ชุมชนสวนอ้อย,1002,100201,5,13.77955731,100.5098781,เขตดุสิต,แขวงดุสิต,ชุมชนเมือง
1831,ชุมชนหมู่บ้านร่วมใจพัฒนา,1038,103801,5,13.82556177,100.5978371,เขตลาดพร้าว,แขวงลาดพร้าว,ชุมชนเมือง
1832,ชุมชนหมู่บ้านพิบูลทรัพย์ 17,1003,100305,5,13.83767788,100.8515969,เขตหนองจอก,แขวงโคกแฝด,ชุมชนเมือง
1834,ชุมชนกองขยะหนองแขม,1023,102302,1,13.73098567,100.3611741,เขตหนองแขม,แขวงหนองแขม,ชุมชนแออัด
1983,ชุมชนริมคลองหลอแหล,1043,104301,1,13.79543626,100.6973956,เขตคันนายาว,แขวงคันนายาว,ชุมชนแออัด
1808,ชุมชนหมู่ที่ 8 หนองจอกกงลิบฮัวเคียว,1003,100302,2,13.85718515,100.8666069,เขตหนองจอก,แขวงหนองจอก,ชุมชนชานเมือง
1811,ชุมชนวัดใหม่กระทุ่มล้ม,1003,100308,2,13.78085418,100.869818,เขตหนองจอก,แขวงลำต้อยติ่ง,ชุมชนชานเมือง
1833,ชุมชนหมู่บ้านพัฒนาวัดอินทราวาส 1,1019,101905,5,13.75840531,100.4295366,เขตตลิ่งชัน,แขวงบางระมาด,ชุมชนเมือง
1863,ชุมชนหมู่บ้านนันทิศา,1046,104603,5,13.85150409,100.678829,เขตคลองสามวา,แขวงบางชัน,ชุมชนเมือง
1842,ชุมชนหมู่บ้านวังไผ่,1005,100502,5,13.87244004,100.6057902,เขตบางเขน,แขวงอนุสาวรีย์,ชุมชนเมือง
1864,ชุมชนหมู่บ้านอินทราวิว,1046,104604,5,13.8571351,100.7358537,เขตคลองสามวา,แขวงทรายกองดิน,ชุมชนเมือง
1868,ชุมชนยิ่งโอฬาร,1036,103605,5,13.94297119,100.6152629,เขตดอนเมือง,แขวงสนามบิน,ชุมชนเมือง
1869,ชุมชนศศิวัลย์เมืองใหม่,1036,103602,5,13.93742816,100.5825658,เขตดอนเมือง,แขวงสีกัน,ชุมชนเมือง
1870,ชุมชนสวนทองวิล่า 5,1036,103604,5,13.923295,100.5861526,เขตดอนเมือง,แขวงดอนเมือง,ชุมชนเมือง
1871,ชุมชนบ้านไทยเมืองใหม่ดอนเมือง,1036,103602,5,13.93831818,100.5860885,เขตดอนเมือง,แขวงสีกัน,ชุมชนเมือง
1872,ชุมชนหมู่บ้านกัญจน์เพรชวิลล่า,1036,103602,5,13.90998771,100.5836653,เขตดอนเมือง,แขวงสีกัน,ชุมชนเมือง
1873,ชุมชนหมู่บ้านวิภาลัย,1036,103604,5,13.92456747,100.5739183,เขตดอนเมือง,แขวงดอนเมือง,ชุมชนเมือง
1717,ชุมชนบดินทร์เฮ้าส์,1036,103605,5,13.93565721,100.61958,เขตดอนเมือง,แขวงสนามบิน,ชุมชนเมือง
1891,ชุมชนบึงฝรั่งพัฒนา,1003,100302,2,13.8579858,100.881256,เขตหนองจอก,แขวงหนองจอก,ชุมชนชานเมือง
1254,ชุมชนวัดบางบอน,1050,105001,2,13.64240513,100.3788562,เขตบางบอน,แขวงบางบอน,ชุมชนชานเมือง
1940,ชุมชนกองพันทหารช่างที่ 1 รักษาพระองค์,1005,100502,5,13.85024176,100.6000594,เขตบางเขน,แขวงอนุสาวรีย์,ชุมชนเมือง
1939,ชุมชนบ้านบึงเตย,1003,100302,2,13.8704218,100.8587942,เขตหนองจอก,แขวงหนองจอก,ชุมชนชานเมือง
1680,ชุมชนทวีปัญญารักษ์,1011,101101,5,13.72209947,100.7577471,เขตลาดกระบัง,แขวงลาดกระบัง,ชุมชนเมือง
1936,ชุมชนประชาอุทิศ,1011,101105,2,13.76304778,100.8424737,เขตลาดกระบัง,แขวงทับยาว,ชุมชนชานเมือง
